statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;4_variable_code;4_variable_label;4_variable_attribute_code;4_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IC;500 bis unter 2 000 MWh;0,1818;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IC;500 bis unter 2 000 MWh;0,218;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,0447;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,1206;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,1756;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,1875;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,3244;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,2378;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,143;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,1482;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IC;500 bis unter 2 000 MWh;0,201;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,1642;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,0731;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,0434;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,2074;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,1149;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,264;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,3864;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,18;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,1686;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,2262;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IC;500 bis unter 2 000 MWh;0,0908;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,1391;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;0,2416;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;-;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IF;70 000 bis unter 150 000 MWh;-;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,1444;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,1661;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,2017;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,1973;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;-;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,1361;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,2077;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IC;500 bis unter 2 000 MWh;0,1782;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,2767;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,1918;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,2036;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IC;500 bis unter 2 000 MWh;0,1608;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,1509;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,186;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IC;500 bis unter 2 000 MWh;0,2181;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2019;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,0348;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,139;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-ID;2 000 bis unter 20 000 MWh;0,1748;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IA;unter 20 MWh;0,3919;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,1379;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,1349;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,0725;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IE;20 000 bis unter 70 000 MWh;0,0602;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2024;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,2302;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2020;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-01;Durchschnittspreise ohne Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,0342;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2023;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-BRUTTO;Durchschnittspreise inkl.Steuern, Abgaben, Umlagen;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,2014;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IG;150 000 MWh und mehr;0,0882;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2022;HALBJA;Halbjahre;HALBJH1;1. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;NHH-STR-IB;20 bis unter 500 MWh;0,2316;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
61243;Durchschnittspreise für Strom und Gas;JAHR;Jahr;2021;HALBJA;Halbjahre;HALBJH2;2. Halbjahr;DINSG;Deutschland insgesamt;DG;Deutschland;PREAT1;Preisarten;PRE-NETTO-02;Durchschnittspreise ohne Umsatzsteuer u.a. abz.St.;VBRST2;Strom-Jahresverbrauchsklassen Nicht-Haushalte;;Insgesamt;0,1665;EUR/kWh;PRE061;Strompreise für Nicht-Haushalte;e
